OrderID,OrderDate,CustomerID,CustomerName,ProductID,ProductName,Category,Brand,Quantity,UnitPrice,Discount,Tax,ShippingCost,TotalAmount,PaymentMethod,OrderStatus,City,State,Country,SellerID
ORD0000756,2022-07-23,CUST015343,"Rohit Patel",P00032,"Board Game","Home & Kitchen",BrightLux,5,106.25,0.25,19.92,4.62,422.98,"Amazon Pay",Delivered,"San Jose",CA,Australia,SELL01605
ORD0000757,2021-02-01,CUST017587,"Vikas Singh",P00011,"Fitness Band","Home & Kitchen",ReadMore,5,569.91,0.05,487.27,9.11,3203.45,"Net Banking",Shipped,Washington,DC,"United States",SELL00724
ORD0000758,2023-05-31,CUST008249,"Sneha Verma",P00022,"Water Bottle",Electronics,BrightLux,1,341.91,0.10,15.39,12.55,335.66,"Credit Card",Delivered,Chicago,IL,"United States",SELL01085
ORD0000759,2021-09-25,CUST024297,"Arjun Gupta",P00037,Router,"Sports & Outdoors",HomeEase,5,240.42,0.20,0.00,12.58,974.26,"Debit Card",Delivered,Austin,TX,"United States",SELL00901
ORD0000760,2023-03-02,CUST043504,"Rohit Singh",P00045,"Phone Tripod","Home & Kitchen",ReadMore,2,340.07,0.00,54.41,5.31,739.86,"Debit Card",Shipped,"New York",NY,"United States",SELL01954
ORD0000761,2023-04-01,CUST033352,"Kabir Singh",P00045,"Phone Tripod","Home & Kitchen",NexPro,3,400.82,0.20,48.10,13.82,1023.89,"Debit Card",Shipped,Austin,TX,"United States",SELL00892
ORD0000762,2023-05-23,CUST036031,"Aditya Singh",P00023,"Cookware Set","Home & Kitchen",Zenith,3,299.57,0.00,107.85,9.87,1016.43,"Net Banking",Delivered,Columbus,OH,"United States",SELL00023
ORD0000763,2022-01-02,CUST042892,"Neha Joshi",P00018,"Vacuum Cleaner","Sports & Outdoors",HomeEase,3,293.74,0.10,39.65,6.29,839.04,"Debit Card",Shipped,Indianapolis,IN,"United States",SELL01094
ORD0000764,2020-08-22,CUST005231,"Ritika Kapoor",P00027,"Winter Jacket","Sports & Outdoors",CoreTech,5,238.68,0.20,114.57,1.51,1070.80,"Cash on Delivery",Delivered,Columbus,OH,India,SELL00001
ORD0000765,2021-10-19,CUST048475,"Simran Kapoor",P00044,"Power Bank 20000mAh",Electronics,Apex,4,72.73,0.05,13.82,0.72,290.91,"Amazon Pay",Delivered,"San Antonio",TX,"United States",SELL00351
ORD0000766,2022-01-20,CUST002611,"Kabir Patel",P00002,"Bluetooth Speaker",Clothing,KiddoFun,1,97.37,0.10,7.01,7.33,101.97,"Credit Card",Delivered,Indianapolis,IN,Canada,SELL00672
ORD0000767,2021-08-10,CUST010990,"Anjali Singh",P00013,"Action Camera","Home & Kitchen",UrbanStyle,4,149.24,0.30,20.89,3.18,441.94,"Debit Card",Delivered,Phoenix,AZ,Australia,SELL00162
ORD0000768,2022-10-29,CUST009099,"Simran Verma",P00008,"4K Monitor","Home & Kitchen",BrightLux,1,477.44,0.00,0.00,14.59,492.03,"Credit Card",Shipped,"San Antonio",TX,India,SELL01172
ORD0000769,2023-01-02,CUST035974,"Neha Joshi",P00025,"Running Shoes",Clothing,NexPro,4,239.64,0.05,109.28,5.29,1025.20,"Credit Card",Delivered,Dallas,TX,"United States",SELL01301
ORD0000770,2022-08-11,CUST042892,"Priya Gupta",P00021,Backpack,Clothing,KiddoFun,1,462.85,0.00,55.54,12.33,530.72,"Debit Card",Pending,Chicago,IL,"United States",SELL00114
ORD0000771,2021-05-06,CUST002002,"Ritika Sharma",P00006,"Gaming Mouse","Toys & Games",BrightLux,3,431.18,0.05,98.31,9.22,1336.39,UPI,Delivered,"Fort Worth",TX,"United States",SELL01606
ORD0000772,2022-07-01,CUST034073,"Vikas Reddy",P00013,"Action Camera",Electronics,Zenith,3,442.03,0.20,53.04,2.11,1116.02,"Credit Card",Delivered,Dallas,TX,"United Kingdom",SELL01534
ORD0000773,2023-06-30,CUST038114,"Aditya Gupta",P00034,"Desk Organizer","Home & Kitchen",NexPro,2,427.05,0.00,102.49,9.06,965.65,"Debit Card",Delivered,Chicago,IL,"United States",SELL00716
ORD0000774,2023-06-07,CUST008122,"Simran Joshi",P00032,"Board Game",Books,FitLife,4,22.31,0.00,7.14,11.55,107.93,"Cash on Delivery",Delivered,"San Antonio",TX,"United States",SELL00660
ORD0000775,2024-03-22,CUST002640,"Vivaan Sharma",P00049,"Children's Book","Sports & Outdoors",BrightLux,1,532.46,0.15,36.21,2.80,491.60,UPI,Returned,Chicago,IL,India,SELL00111
ORD0000776,2023-04-12,CUST011556,"Vikas Gupta",P00013,"Action Camera",Books,ReadMore,3,205.45,0.00,110.94,2.67,729.96,"Amazon Pay",Shipped,Chicago,IL,India,SELL00150
ORD0000777,2024-08-03,CUST003093,"Aditya Verma",P00005,"Laptop Sleeve",Clothing,FitLife,1,438.95,0.10,31.60,1.46,428.12,UPI,Delivered,Dallas,TX,"United States",SELL01101
ORD0000778,2023-04-06,CUST021844,"Kabir Kapoor",P00008,"4K Monitor","Home & Kitchen",Zenith,3,232.27,0.10,31.36,6.69,665.18,"Amazon Pay",Delivered,"Los Angeles",CA,India,SELL00346
ORD0000779,2020-06-18,CUST034364,"Aman Mehta",P00005,"Laptop Sleeve",Books,CoreTech,1,353.27,0.05,16.78,4.50,356.89,"Credit Card",Delivered,Houston,TX,India,SELL01298
ORD0000780,2023-11-17,CUST037738,"Simran Kapoor",P00017,"Electric Kettle","Sports & Outdoors",ReadMore,4,334.80,0.00,241.06,6.64,1586.90,"Net Banking",Delivered,Charlotte,NC,"United States",SELL01434
ORD0000781,2022-08-03,CUST008946,"Sahil Sharma",P00050,"Novel Bestseller",Clothing,Zenith,1,570.99,0.15,58.24,0.54,544.12,"Credit Card",Delivered,Jacksonville,FL,"United States",SELL01714
ORD0000782,2022-03-05,CUST041406,"Simran Kapoor",P00008,"4K Monitor",Clothing,FitLife,3,527.74,0.00,189.99,7.05,1780.26,"Credit Card",Delivered,Charlotte,NC,"United States",SELL00027
ORD0000783,2021-09-25,CUST047483,"Rohit Patel",P00037,Router,Electronics,Zenith,1,532.60,0.05,60.72,10.38,577.07,"Debit Card",Delivered,"San Antonio",TX,"United States",SELL00043
ORD0000784,2023-05-02,CUST037259,"Kabir Joshi",P00036,"Smart Light Bulb","Sports & Outdoors",BrightLux,3,596.12,0.00,143.07,12.15,1943.58,"Credit Card",Delivered,Austin,TX,Canada,SELL00157
ORD0000785,2024-03-20,CUST036430,"Aman Singh",P00005,"Laptop Sleeve",Books,NexPro,2,352.31,0.05,53.55,4.53,727.47,"Net Banking",Cancelled,Philadelphia,PA,"United States",SELL00601
ORD0000786,2020-01-29,CUST038244,"Vivaan Joshi",P00035,"Desk Plant","Toys & Games",Zenith,5,407.02,0.25,76.32,12.99,1615.63,"Credit Card",Cancelled,"San Diego",CA,India,SELL01516
ORD0000787,2023-04-03,CUST000643,"Vihaan Patel",P00027,"Winter Jacket",Books,Zenith,5,436.19,0.00,174.48,6.81,2362.24,"Credit Card",Pending,Jacksonville,FL,India,SELL00676
ORD0000788,2023-12-16,CUST027065,"Aditya Reddy",P00015,"Instant Pot","Home & Kitchen",BrightLux,4,243.36,0.00,48.67,9.56,1031.67,"Debit Card",Cancelled,Indianapolis,IN,"United States",SELL00149
ORD0000789,2020-12-04,CUST020694,"Mohit Sharma",P00037,Router,"Toys & Games",HomeEase,3,175.51,0.10,23.69,12.69,510.26,"Debit Card",Delivered,"New York",NY,"United States",SELL00420
ORD0000790,2024-07-29,CUST020608,"Sneha Joshi",P00038,"External HDD 2TB",Electronics,ReadMore,4,475.21,0.15,290.83,1.88,1908.42,"Debit Card",Returned,"San Diego",CA,India,SELL01619
ORD0000791,2024-02-28,CUST018027,"Simran Reddy",P00019,"LED Desk Lamp","Toys & Games",UrbanStyle,4,279.90,0.00,55.98,14.23,1189.81,"Debit Card",Delivered,Jacksonville,FL,"United States",SELL00861
ORD0000792,2023-10-20,CUST013765,"Aman Kapoor",P00011,"Fitness Band",Electronics,NexPro,1,8.06,0.00,0.00,2.93,10.99,"Cash on Delivery",Delivered,"Los Angeles",CA,"United States",SELL01012
ORD0000793,2023-09-27,CUST045762,"Mohit Patel",P00008,"4K Monitor",Books,KiddoFun,5,206.18,0.05,48.97,1.93,1030.26,"Debit Card",Delivered,Austin,TX,"United States",SELL00779
ORD0000794,2021-05-14,CUST011582,"Vikas Gupta",P00024,"Yoga Mat","Toys & Games",Zenith,4,141.19,0.10,0.00,4.51,512.79,"Debit Card",Delivered,Dallas,TX,India,SELL00463
ORD0000795,2024-08-07,CUST043065,"Sunita Mehta",P00038,"External HDD 2TB",Electronics,HomeEase,3,402.32,0.00,144.84,12.57,1364.37,"Amazon Pay",Delivered,Chicago,IL,"United States",SELL00875
ORD0000796,2021-05-25,CUST037250,"Anjali Kapoor",P00003,"Smartphone Case","Home & Kitchen",Zenith,3,474.11,0.15,145.08,5.20,1359.26,"Debit Card",Delivered,"Los Angeles",CA,"United States",SELL00809
ORD0000797,2023-09-12,CUST020325,"Vivaan Patel",P00048,"Wireless Charger","Home & Kitchen",ReadMore,2,283.06,0.05,0.00,11.74,549.55,"Credit Card",Delivered,Philadelphia,PA,India,SELL01065
ORD0000798,2020-08-04,CUST005907,"Aditya Patel",P00040,Microphone,Books,NexPro,5,351.35,0.00,210.81,14.46,1982.02,"Credit Card",Shipped,Chicago,IL,India,SELL01230
ORD0000799,2023-08-17,CUST013629,"Vihaan Reddy",P00012,"Noise Cancelling Headphones",Books,BrightLux,4,8.80,0.05,4.01,0.72,38.17,"Credit Card",Delivered,Houston,TX,"United States",SELL01209
ORD0000800,2023-03-01,CUST002565,"Sunita Gupta",P00031,"Kids Toy Car","Toys & Games",BrightLux,2,292.85,0.00,0.00,12.33,598.03,"Net Banking",Delivered,"San Diego",CA,"United States",SELL00131
ORD0000801,2022-12-29,CUST048794,"Pooja Kapoor",P00039,"Graphic Tablet","Sports & Outdoors",FitLife,3,206.81,0.00,74.45,12.81,707.69,UPI,Pending,Dallas,TX,India,SELL01365
ORD0000802,2023-06-29,CUST003091,"Arjun Patel",P00027,"Winter Jacket",Books,UrbanStyle,5,549.20,0.05,130.44,5.06,2744.20,"Debit Card",Delivered,Houston,TX,"United States",SELL01107
ORD0000803,2023-12-09,CUST009247,"Aditya Kapoor",P00040,Microphone,Books,Apex,3,590.82,0.20,0.00,6.52,1424.49,"Debit Card",Delivered,Austin,TX,"United States",SELL01773
ORD0000804,2024-12-15,CUST028627,"Arjun Patel",P00030,"Dress Shirt","Home & Kitchen",UrbanStyle,4,37.83,0.05,17.25,9.79,170.79,"Credit Card",Delivered,Denver,CO,India,SELL00478
ORD0000805,2021-03-20,CUST001515,"Priya Mehta",P00022,"Water Bottle",Clothing,BrightLux,1,205.86,0.00,10.29,5.89,222.04,"Credit Card",Delivered,Austin,TX,"United States",SELL01567
ORD0000806,2022-05-25,CUST045996,"Arjun Kapoor",P00039,"Graphic Tablet","Home & Kitchen",CoreTech,5,127.24,0.15,27.04,4.61,572.42,"Credit Card",Delivered,Seattle,WA,India,SELL01406
ORD0000807,2023-04-20,CUST048787,"Aditya Gupta",P00047,"Memory Card 128GB","Home & Kitchen",UrbanStyle,2,229.66,0.05,21.82,3.55,461.72,"Credit Card",Delivered,Seattle,WA,India,SELL01712
ORD0000808,2020-06-15,CUST007018,"Sahil Mehta",P00021,Backpack,Electronics,HomeEase,2,469.24,0.00,75.08,5.79,1019.35,"Debit Card",Delivered,Columbus,OH,"United States",SELL01452
ORD0000809,2020-03-31,CUST018257,"Anjali Singh",P00013,"Action Camera",Books,UrbanStyle,1,233.08,0.10,10.49,1.88,222.14,"Credit Card",Delivered,Washington,DC,"United Kingdom",SELL00110
ORD0000810,2021-12-14,CUST041379,"Aman Verma",P00014,"Drone Mini","Home & Kitchen",BrightLux,2,586.12,0.00,93.78,2.03,1268.05,"Credit Card",Shipped,Phoenix,AZ,India,SELL00881
ORD0000811,2024-04-03,CUST016218,"Karan Reddy",P00042,"Projector Mini","Toys & Games",ReadMore,1,452.39,0.10,20.36,11.15,438.66,"Credit Card",Shipped,Columbus,OH,"United Kingdom",SELL00682
ORD0000812,2020-02-08,CUST038261,"Vikas Sharma",P00001,"Wireless Earbuds","Sports & Outdoors",FitLife,5,109.20,0.05,25.94,4.12,548.76,"Net Banking",Delivered,"Los Angeles",CA,"United States",SELL01923
ORD0000813,2023-02-23,CUST019069,"Vikas Gupta",P00042,"Projector Mini","Toys & Games",FitLife,4,589.92,0.00,117.98,8.22,2485.88,"Cash on Delivery",Delivered,Phoenix,AZ,"United States",SELL00798
ORD0000814,2024-01-14,CUST015688,"Mohit Kumar",P00035,"Desk Plant",Clothing,HomeEase,4,49.32,0.25,11.84,7.92,167.72,"Debit Card",Delivered,Philadelphia,PA,India,SELL01122
ORD0000815,2020-06-21,CUST007016,"Anjali Joshi",P00004,"USB-C Charger",Books,HomeEase,5,490.83,0.05,186.52,3.81,2521.77,"Debit Card",Delivered,"San Jose",CA,"United States",SELL01157
ORD0000816,2021-10-14,CUST047641,"Rohit Kumar",P00031,"Kids Toy Car",Electronics,ReadMore,2,48.23,0.00,11.58,14.55,122.59,"Credit Card",Shipped,Austin,TX,Australia,SELL00416
ORD0000817,2022-01-23,CUST015085,"Arjun Singh",P00045,"Phone Tripod",Clothing,FitLife,1,72.12,0.10,5.19,14.92,85.02,"Cash on Delivery",Delivered,"San Jose",CA,"United States",SELL01301
ORD0000818,2023-05-28,CUST038541,"Aditya Gupta",P00031,"Kids Toy Car","Home & Kitchen",ReadMore,5,46.05,0.00,11.51,8.26,250.02,"Amazon Pay",Returned,"New York",NY,"United States",SELL01955
ORD0000819,2024-07-19,CUST001322,"Vihaan Reddy",P00022,"Water Bottle",Clothing,UrbanStyle,5,439.44,0.20,0.00,5.02,1762.78,"Credit Card",Shipped,Phoenix,AZ,India,SELL01257
ORD0000820,2022-12-17,CUST019599,"Sahil Reddy",P00030,"Dress Shirt","Home & Kitchen",ReadMore,4,439.45,0.00,87.89,6.63,1852.32,"Amazon Pay",Delivered,"Fort Worth",TX,"United States",SELL01871
ORD0000821,2024-08-10,CUST011799,"Vivaan Patel",P00003,"Smartphone Case",Clothing,KiddoFun,5,531.95,0.05,202.14,6.92,2735.82,"Credit Card",Delivered,Washington,DC,"United States",SELL00625
ORD0000822,2021-04-20,CUST048924,"Kabir Singh",P00037,Router,Books,UrbanStyle,3,321.68,0.10,69.48,5.88,943.90,"Debit Card",Pending,Austin,TX,"United States",SELL00419
ORD0000823,2021-03-31,CUST024845,"Kabir Mehta",P00041,"Webcam Full HD","Sports & Outdoors",KiddoFun,5,243.23,0.00,145.94,14.05,1376.14,"Debit Card",Delivered,"San Jose",CA,"United States",SELL01421
ORD0000824,2022-04-08,CUST038060,"Arjun Singh",P00022,"Water Bottle",Clothing,KiddoFun,1,120.80,0.00,6.04,12.05,138.89,"Debit Card",Delivered,"San Antonio",TX,"United States",SELL01699
ORD0000825,2022-06-13,CUST009678,"Mohit Kapoor",P00005,"Laptop Sleeve",Electronics,ReadMore,5,15.79,0.00,6.32,7.15,92.42,"Debit Card",Delivered,"San Antonio",TX,"United States",SELL01851
ORD0000826,2023-10-16,CUST023476,"Mohit Joshi",P00029,T-Shirt,Books,BrightLux,1,387.08,0.00,19.35,11.94,418.37,"Credit Card",Delivered,Dallas,TX,"United States",SELL01933
ORD0000827,2022-10-21,CUST037155,"Vivaan Mehta",P00005,"Laptop Sleeve",Clothing,UrbanStyle,4,367.40,0.00,0.00,2.40,1472.00,"Debit Card",Delivered,Philadelphia,PA,"United States",SELL01481
ORD0000828,2021-01-21,CUST037099,"Vikas Kumar",P00040,Microphone,Books,NexPro,3,14.42,0.15,2.94,5.73,45.44,"Debit Card",Shipped,"San Antonio",TX,"United States",SELL01866
ORD0000829,2020-12-13,CUST013731,"Simran Kapoor",P00039,"Graphic Tablet","Sports & Outdoors",BrightLux,3,253.09,0.00,60.74,14.39,834.40,"Net Banking",Delivered,"San Diego",CA,"United States",SELL01911
ORD0000830,2020-07-08,CUST045362,"Priya Joshi",P00032,"Board Game",Electronics,CoreTech,4,405.52,0.00,129.77,11.13,1762.98,"Cash on Delivery",Delivered,Columbus,OH,"United States",SELL00472
ORD0000831,2021-05-19,CUST030184,"Sneha Reddy",P00025,"Running Shoes","Sports & Outdoors",UrbanStyle,2,148.81,0.00,0.00,9.10,306.72,"Debit Card",Delivered,Indianapolis,IN,"United States",SELL01851
ORD0000832,2023-04-29,CUST004183,"Sneha Gupta",P00040,Microphone,"Sports & Outdoors",ReadMore,1,97.25,0.20,6.22,10.68,94.70,"Credit Card",Delivered,Washington,DC,"United States",SELL00823
ORD0000833,2024-03-11,CUST027432,"Neha Kumar",P00023,"Cookware Set","Sports & Outdoors",ReadMore,3,396.00,0.25,71.28,10.07,972.35,"Cash on Delivery",Cancelled,Houston,TX,"United States",SELL00642
ORD0000834,2023-10-24,CUST038221,"Vikas Kapoor",P00006,"Gaming Mouse",Electronics,BrightLux,1,515.89,0.10,55.72,5.70,525.72,"Amazon Pay",Shipped,"San Diego",CA,Canada,SELL00248
ORD0000835,2023-12-03,CUST033478,"Simran Joshi",P00022,"Water Bottle","Home & Kitchen",ReadMore,1,290.81,0.10,20.94,9.52,292.19,"Credit Card",Returned,"San Diego",CA,"United States",SELL01100
ORD0000836,2022-04-03,CUST017117,"Priya Mehta",P00038,"External HDD 2TB",Clothing,ReadMore,4,431.13,0.25,64.67,13.00,1371.06,"Amazon Pay",Delivered,"San Diego",CA,"United States",SELL00747
ORD0000837,2022-07-17,CUST029994,"Aman Reddy",P00039,"Graphic Tablet",Electronics,Apex,1,504.76,0.20,32.30,3.51,439.62,"Debit Card",Delivered,Columbus,OH,"United States",SELL01871
ORD0000838,2022-07-22,CUST044175,"Karan Singh",P00040,Microphone,Electronics,NexPro,3,447.99,0.00,161.28,5.32,1510.57,"Cash on Delivery",Delivered,Dallas,TX,Canada,SELL00763
ORD0000839,2023-02-14,CUST048188,"Rohit Kapoor",P00048,"Wireless Charger",Electronics,HomeEase,5,562.46,0.00,224.98,9.83,3047.11,"Credit Card",Delivered,Phoenix,AZ,"United States",SELL01374
ORD0000840,2020-05-13,CUST018209,"Arjun Gupta",P00014,"Drone Mini","Toys & Games",UrbanStyle,1,30.62,0.00,3.67,3.08,37.37,"Credit Card",Delivered,"San Jose",CA,India,SELL01716
ORD0000841,2020-02-27,CUST042920,"Vivaan Joshi",P00047,"Memory Card 128GB",Books,Apex,3,570.24,0.00,85.54,4.06,1800.32,"Net Banking",Delivered,"San Diego",CA,Canada,SELL01664
ORD0000842,2024-04-28,CUST004513,"Vikas Reddy",P00032,"Board Game",Books,ReadMore,1,553.07,0.10,89.60,3.26,590.62,"Cash on Delivery",Returned,Dallas,TX,"United States",SELL01096
ORD0000843,2021-11-15,CUST044185,"Vihaan Reddy",P00018,"Vacuum Cleaner",Electronics,UrbanStyle,3,571.48,0.00,205.73,0.15,1920.32,"Credit Card",Delivered,"New York",NY,"United States",SELL01957
ORD0000844,2021-11-02,CUST013566,"Vihaan Gupta",P00022,"Water Bottle","Toys & Games",CoreTech,3,525.75,0.25,59.15,9.24,1251.33,"Amazon Pay",Cancelled,Chicago,IL,India,SELL01243
ORD0000845,2020-06-21,CUST031643,"Aditya Singh",P00040,Microphone,Clothing,HomeEase,2,287.28,0.00,28.73,7.87,611.16,UPI,Delivered,"San Francisco",CA,"United States",SELL00486
ORD0000846,2022-03-25,CUST046008,"Pooja Joshi",P00010,Smartwatch,"Home & Kitchen",FitLife,1,84.78,0.20,3.39,8.45,79.66,UPI,Delivered,Washington,DC,India,SELL00555
ORD0000847,2023-03-18,CUST022267,"Aman Singh",P00006,"Gaming Mouse",Books,KiddoFun,5,550.62,0.10,198.22,4.73,2680.74,"Credit Card",Delivered,Washington,DC,Canada,SELL01412
ORD0000848,2020-03-20,CUST026992,"Karan Verma",P00014,"Drone Mini","Toys & Games",BrightLux,4,218.74,0.00,70.00,13.33,958.29,"Debit Card",Delivered,"San Jose",CA,"United States",SELL01298
ORD0000849,2022-06-04,CUST003097,"Sneha Joshi",P00036,"Smart Light Bulb","Sports & Outdoors",NexPro,1,585.61,0.05,27.82,11.33,595.48,UPI,Delivered,Charlotte,NC,"United States",SELL01387
ORD0000850,2023-05-21,CUST030853,"Vikas Sharma",P00016,"Air Fryer",Books,Zenith,5,171.41,0.00,154.27,0.28,1011.60,"Cash on Delivery",Delivered,"Fort Worth",TX,"United States",SELL01935
ORD0000851,2020-07-21,CUST019699,"Karan Sharma",P00018,"Vacuum Cleaner","Home & Kitchen",ReadMore,4,280.11,0.15,171.43,14.38,1138.18,"Credit Card",Delivered,"San Jose",CA,"United States",SELL01370
ORD0000852,2022-02-02,CUST030782,"Sunita Reddy",P00001,"Wireless Earbuds","Sports & Outdoors",CoreTech,3,385.36,0.05,54.91,13.97,1167.16,"Amazon Pay",Delivered,Seattle,WA,"United States",SELL00107
ORD0000853,2023-06-06,CUST046696,"Vikas Kumar",P00018,"Vacuum Cleaner","Toys & Games",Zenith,5,192.27,0.00,48.07,11.36,1020.78,"Cash on Delivery",Shipped,Philadelphia,PA,"United Kingdom",SELL01848
ORD0000854,2024-08-26,CUST008644,"Sunita Verma",P00040,Microphone,"Home & Kitchen",Zenith,2,549.01,0.00,87.84,14.88,1200.74,"Amazon Pay",Delivered,"San Diego",CA,"United States",SELL00861
ORD0000855,2023-06-04,CUST017486,"Vikas Kumar",P00001,"Wireless Earbuds",Books,BrightLux,2,6.49,0.20,0.52,0.38,11.28,"Debit Card",Shipped,Houston,TX,"United States",SELL01185
ORD0000856,2024-08-09,CUST034921,"Aarav Patel",P00041,"Webcam Full HD","Toys & Games",NexPro,3,394.94,0.00,94.79,7.86,1287.47,"Credit Card",Delivered,Washington,DC,"United States",SELL01830
ORD0000857,2024-04-04,CUST010916,"Vihaan Patel",P00030,"Dress Shirt","Home & Kitchen",Zenith,4,189.64,0.15,77.37,14.82,736.97,"Debit Card",Delivered,"San Jose",CA,"United States",SELL01057
ORD0000858,2024-01-04,CUST048508,"Arjun Singh",P00007,"Mechanical Keyboard",Clothing,CoreTech,4,99.03,0.05,45.16,8.53,430.00,"Amazon Pay",Shipped,"San Jose",CA,"United States",SELL01715
ORD0000859,2023-11-26,CUST028514,"Vivaan Gupta",P00036,"Smart Light Bulb",Electronics,BrightLux,2,531.69,0.00,85.07,10.11,1158.56,"Net Banking",Delivered,"Los Angeles",CA,India,SELL00876
ORD0000860,2020-02-16,CUST018826,"Neha Singh",P00037,Router,"Sports & Outdoors",Zenith,2,444.34,0.00,44.43,4.23,937.34,"Credit Card",Delivered,"Los Angeles",CA,"United States",SELL01899
ORD0000861,2023-06-10,CUST017523,"Neha Joshi",P00013,"Action Camera","Home & Kitchen",Apex,1,257.01,0.05,12.21,14.41,270.78,"Amazon Pay",Shipped,"San Antonio",TX,Canada,SELL01950
ORD0000862,2023-08-21,CUST047849,"Kabir Sharma",P00050,"Novel Bestseller",Clothing,UrbanStyle,3,561.67,0.15,114.58,11.15,1557.99,"Credit Card",Shipped,Dallas,TX,"United Kingdom",SELL00154
ORD0000863,2024-03-29,CUST008790,"Aditya Sharma",P00042,"Projector Mini","Home & Kitchen",CoreTech,5,162.68,0.00,97.61,4.18,915.19,"Cash on Delivery",Pending,"San Francisco",CA,"United States",SELL01377
ORD0000864,2023-03-12,CUST013852,"Pooja Kumar",P00044,"Power Bank 20000mAh","Toys & Games",ReadMore,1,185.55,0.00,9.28,14.74,209.57,"Debit Card",Delivered,Austin,TX,"United Kingdom",SELL00410
ORD0000865,2023-12-09,CUST036912,"Arjun Reddy",P00049,"Children's Book",Electronics,ReadMore,1,196.13,0.00,15.69,10.44,222.26,"Debit Card",Delivered,"San Antonio",TX,India,SELL01517
ORD0000866,2024-03-16,CUST028860,"Kabir Reddy",P00019,"LED Desk Lamp","Sports & Outdoors",UrbanStyle,1,259.39,0.00,20.75,7.95,288.09,"Debit Card",Delivered,"San Jose",CA,"United States",SELL01535
ORD0000867,2023-10-28,CUST015345,"Karan Verma",P00022,"Water Bottle","Home & Kitchen",ReadMore,4,235.56,0.05,71.61,0.81,967.55,"Debit Card",Delivered,"San Antonio",TX,"United Kingdom",SELL01058
ORD0000868,2024-05-08,CUST038463,"Priya Kumar",P00033,"Puzzle 1000pc",Electronics,BrightLux,4,40.69,0.05,12.37,12.40,179.39,"Net Banking",Delivered,Seattle,WA,Australia,SELL00044
ORD0000869,2023-07-06,CUST027699,"Priya Verma",P00010,Smartwatch,"Toys & Games",BrightLux,4,265.00,0.00,190.80,2.56,1253.36,"Credit Card",Delivered,"San Jose",CA,"United States",SELL00442
ORD0000870,2021-10-17,CUST035042,"Vivaan Kumar",P00031,"Kids Toy Car",Clothing,CoreTech,4,200.64,0.10,57.78,6.73,786.81,"Credit Card",Shipped,"Fort Worth",TX,"United States",SELL00846
ORD0000871,2021-04-15,CUST011632,"Karan Kapoor",P00023,"Cookware Set","Sports & Outdoors",NexPro,5,525.72,0.05,199.77,7.45,2704.39,"Net Banking",Shipped,Seattle,WA,"United States",SELL01671
ORD0000872,2022-08-28,CUST025500,"Simran Verma",P00020,"Office Chair",Electronics,Zenith,4,557.83,0.00,267.76,7.45,2506.53,"Credit Card",Delivered,Philadelphia,PA,"United States",SELL00068
ORD0000873,2022-11-01,CUST030454,"Vihaan Joshi",P00045,"Phone Tripod","Toys & Games",NexPro,5,508.94,0.00,203.58,12.96,2761.24,"Credit Card",Delivered,Columbus,OH,"United States",SELL01343
ORD0000874,2023-09-15,CUST042190,"Kabir Reddy",P00041,"Webcam Full HD",Clothing,KiddoFun,3,53.46,0.05,18.28,2.29,172.93,"Net Banking",Delivered,Jacksonville,FL,"United States",SELL00550
ORD0000875,2022-01-05,CUST004724,"Aarav Reddy",P00034,"Desk Organizer",Clothing,KiddoFun,1,520.46,0.15,79.63,8.21,530.23,"Amazon Pay",Shipped,Chicago,IL,"United States",SELL01776
ORD0000876,2022-02-22,CUST011009,"Ritika Kumar",P00014,"Drone Mini",Books,Zenith,2,271.04,0.20,21.68,7.82,463.16,"Amazon Pay",Delivered,Washington,DC,"United States",SELL01788
ORD0000877,2022-08-25,CUST011263,"Arjun Gupta",P00019,"LED Desk Lamp",Clothing,UrbanStyle,1,410.89,0.05,19.52,4.71,414.58,"Debit Card",Pending,Chicago,IL,"United States",SELL01424
ORD0000878,2020-12-23,CUST025577,"Karan Sharma",P00045,"Phone Tripod",Clothing,NexPro,5,297.01,0.15,151.48,7.01,1420.78,"Credit Card",Delivered,Denver,CO,"United States",SELL01507
ORD0000879,2022-08-29,CUST007567,"Kabir Patel",P00049,"Children's Book",Electronics,UrbanStyle,4,261.41,0.10,47.05,14.63,1002.76,"Amazon Pay",Delivered,"New York",NY,India,SELL01766
ORD0000880,2023-12-02,CUST009433,"Sneha Kapoor",P00048,"Wireless Charger",Electronics,Apex,5,510.26,0.05,121.19,1.85,2546.78,"Debit Card",Shipped,Jacksonville,FL,Australia,SELL01519
ORD0000881,2021-10-29,CUST015403,"Karan Singh",P00010,Smartwatch,"Sports & Outdoors",UrbanStyle,2,110.53,0.15,9.40,6.03,203.33,"Debit Card",Delivered,Denver,CO,India,SELL00881
ORD0000882,2021-01-07,CUST008648,"Aditya Reddy",P00027,"Winter Jacket",Clothing,CoreTech,1,46.84,0.00,2.34,5.78,54.96,UPI,Delivered,Charlotte,NC,"United States",SELL00772
ORD0000883,2022-10-28,CUST028263,"Vikas Verma",P00048,"Wireless Charger","Home & Kitchen",ReadMore,1,509.00,0.05,38.68,14.37,536.60,"Credit Card",Delivered,Houston,TX,"United States",SELL01677
